model,threshold,f1score,precision_score,accuracy_score,balanced_accuracy_score,recall_score,roc_auc_score,seed,cv,config,method,config_epochs,config_batch,config_pred_weights,config_input_weights
PARP,0.5,0.5454545454545454,0.4342105263157895,0.7303921568627451,0.7314465408805031,0.7333333333333333,0.7919636617749826,Seed_100,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7100591715976332,0.759493670886076,0.8799019607843137,0.8034591194968553,0.6666666666666666,0.8756813417190775,Seed_100,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.3914373088685015,0.2539682539682539,0.5122549019607843,0.6443843843843844,0.8533333333333334,0.7937537537537539,Seed_101,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7142857142857143,0.6962025316455697,0.8921568627450981,0.8306306306306306,0.7333333333333333,0.9332132132132132,Seed_101,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.3491124260355029,0.2193308550185873,0.4607843137254901,0.6178017186097217,0.855072463768116,0.7410542516352443,Seed_101,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6212121212121213,0.6507936507936508,0.8774509803921569,0.7646530716942413,0.5942028985507246,0.8796545679962379,Seed_101,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4079320113314448,0.2737642585551331,0.4877450980392157,0.599685534591195,0.8,0.6916491963661774,Seed_101,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6792452830188679,0.782608695652174,0.875,0.7764150943396226,0.6,0.880293501048218,Seed_101,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4025157232704403,0.2633744855967078,0.5343137254901961,0.657897897897898,0.8533333333333334,0.8004804804804805,Seed_102,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7564102564102564,0.7283950617283951,0.9068627450980392,0.8603003003003002,0.7866666666666666,0.9252452452452452,Seed_102,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.3578274760383387,0.2295081967213114,0.5073529411764706,0.62851096575606,0.8115942028985508,0.7281219272369716,Seed_102,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6666666666666667,0.7166666666666667,0.8946078431372549,0.7865204565858663,0.6231884057971014,0.8800820828523791,Seed_102,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4235294117647058,0.288,0.5196078431372549,0.6201257861635221,0.8,0.691701607267645,Seed_102,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7005649717514124,0.7126436781609196,0.8700980392156863,0.8051362683438155,0.6888888888888889,0.8806778476589797,Seed_102,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5595854922279793,0.4576271186440678,0.7916666666666666,0.763903903903904,0.72,0.8371171171171171,Seed_103,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.676056338028169,0.7164179104477612,0.8872549019607843,0.7914714714714715,0.64,0.9285285285285284,Seed_103,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5052631578947367,0.396694214876033,0.7696078431372549,0.7401564704373477,0.6956521739130435,0.8021033730922149,Seed_103,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6222222222222223,0.6363636363636364,0.875,0.7689495959984609,0.6086956521739131,0.8759351887478091,Seed_103,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5158371040723982,0.4351145038167939,0.7377450980392157,0.700314465408805,0.6333333333333333,0.7651292802236197,Seed_103,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.611111111111111,0.8148148148148148,0.8627450980392157,0.7287211740041929,0.4888888888888889,0.8940251572327044,Seed_103,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5446009389671361,0.4202898550724637,0.7622549019607843,0.7665465465465465,0.7733333333333333,0.8379579579579581,Seed_104,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6973684210526315,0.6883116883116883,0.8872549019607843,0.8172972972972973,0.7066666666666667,0.9080680680680682,Seed_104,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4834123222748815,0.3591549295774648,0.7328431372549019,0.7353469283057585,0.7391304347826086,0.7916078833739473,Seed_104,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.618705035971223,0.6142857142857143,0.8700980392156863,0.7717711940489932,0.6231884057971014,0.8567397717070668,Seed_104,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4979919678714858,0.389937106918239,0.6936274509803921,0.6919287211740042,0.6888888888888889,0.7485324947589098,Seed_104,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.631578947368421,0.6666666666666666,0.8455882352941176,0.7575471698113208,0.6,0.8499650593990217,Seed_104,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.6296296296296295,0.5862068965517241,0.8529411764705882,0.7859459459459459,0.68,0.8648248248248248,Seed_105,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7007299270072993,0.7741935483870968,0.8995098039215687,0.798978978978979,0.64,0.9331731731731732,Seed_105,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5526315789473684,0.5060240963855421,0.8333333333333334,0.7438758496857766,0.6086956521739131,0.8088153563336326,Seed_105,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6285714285714286,0.6197183098591549,0.8725490196078431,0.7790175708605873,0.6376811594202898,0.8816211363344877,Seed_105,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.6030150753768844,0.5504587155963303,0.8063725490196079,0.7562893081761006,0.6666666666666666,0.8047868623340321,Seed_105,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6493506493506493,0.78125,0.8676470588235294,0.7557651991614256,0.5555555555555556,0.8675751222921034,Seed_105,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4645669291338582,0.329608938547486,0.6666666666666666,0.7131531531531532,0.7866666666666666,0.826146146146146,Seed_106,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.696969696969697,0.8070175438596491,0.9019607843137256,0.7901501501501501,0.6133333333333333,0.9388588588588588,Seed_106,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4444444444444444,0.3103448275862069,0.6691176470588235,0.7143131973836091,0.782608695652174,0.7780770381770766,Seed_106,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6129032258064516,0.6909090909090909,0.8823529411764706,0.7502885725278954,0.5507246376811594,0.8772604848018468,Seed_106,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4483985765124555,0.3298429319371728,0.6200980392156863,0.6487421383647798,0.7,0.7412473794549266,Seed_106,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6832298136645963,0.7746478873239436,0.875,0.7803983228511531,0.6111111111111112,0.8727463312368973,Seed_106,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5205479452054795,0.3958333333333333,0.7426470588235294,0.7493693693693694,0.76,0.8310910910910911,Seed_107,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.5774647887323943,0.6119402985074627,0.8529411764705882,0.7342942942942943,0.5466666666666666,0.8504104104104104,Seed_107,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4465116279069767,0.3287671232876712,0.7083333333333334,0.7032833140951649,0.6956521739130435,0.7698687529391647,Seed_107,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6000000000000001,0.639344262295082,0.8725490196078431,0.750160318071053,0.5652173913043478,0.886195545295199,Seed_107,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5560165975103735,0.4437086092715231,0.7377450980392157,0.740146750524109,0.7444444444444445,0.7837526205450733,Seed_107,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6363636363636365,0.765625,0.8627450980392157,0.7486373165618448,0.5444444444444444,0.8826345213137665,Seed_107,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4144736842105262,0.2751091703056768,0.5637254901960784,0.6707507507507507,0.84,0.7952952952952953,Seed_108,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.761904761904762,0.7777777777777778,0.9142156862745098,0.8493093093093094,0.7466666666666667,0.9321321321321322,Seed_108,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.3536977491961415,0.2272727272727272,0.5073529411764706,0.6227395151981532,0.7971014492753623,0.7438117224573554,Seed_108,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6666666666666666,0.7368421052631579,0.8970588235294118,0.7822239322816469,0.6086956521739131,0.8944893335043392,Seed_108,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4376899696048632,0.301255230125523,0.5465686274509803,0.6374213836477988,0.8,0.7254367575122292,Seed_108,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6745562130177515,0.7215189873417721,0.8651960784313726,0.7820754716981132,0.6333333333333333,0.8760656883298392,Seed_108,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.437956204379562,0.3015075376884422,0.6225490196078431,0.6912912912912913,0.8,0.8156756756756757,Seed_109,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6666666666666665,0.7301587301587301,0.8872549019607843,0.7811411411411411,0.6133333333333333,0.8948948948948949,Seed_109,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.3722627737226277,0.248780487804878,0.5784313725490197,0.6424265743234577,0.7391304347826086,0.7590098755931769,Seed_109,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6559999999999999,0.7321428571428571,0.8946078431372549,0.7749775554700526,0.5942028985507246,0.8876490958060793,Seed_109,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4647887323943662,0.3402061855670103,0.6274509803921569,0.6654088050314465,0.7333333333333333,0.7149545772187282,Seed_109,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6143790849673203,0.746031746031746,0.8553921568627451,0.7359538784067086,0.5222222222222223,0.869182389937107,Seed_109,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4754098360655737,0.3431952662721893,0.6862745098039216,0.72,0.7733333333333333,0.8321921921921922,Seed_110,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7210884353741497,0.7361111111111112,0.8995098039215687,0.8248048048048048,0.7066666666666667,0.9328528528528528,Seed_110,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4176706827309236,0.2888888888888888,0.6446078431372549,0.6880210337309222,0.7536231884057971,0.7726689752468898,Seed_110,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6470588235294118,0.6567164179104478,0.8823529411764706,0.7849172758753367,0.6376811594202898,0.8764909580607927,Seed_110,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4734982332155477,0.3471502590673575,0.6348039215686274,0.6741090146750524,0.7444444444444445,0.7702655485674353,Seed_110,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7325581395348836,0.7682926829268293,0.8872549019607843,0.820125786163522,0.7,0.8884346610761705,Seed_110,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5126050420168067,0.3742331288343558,0.7156862745098039,0.7535135135135136,0.8133333333333334,0.8387187187187187,Seed_111,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6891891891891893,0.6986301369863014,0.8872549019607843,0.806966966966967,0.68,0.9321721721721722,Seed_111,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4273504273504273,0.303030303030303,0.6715686274509803,0.6927023214056689,0.7246376811594203,0.786755589756744,Seed_111,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6616541353383458,0.6875,0.8897058823529411,0.7893420546363985,0.6376811594202898,0.8975246889829421,Seed_111,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5259259259259259,0.3944444444444444,0.6862745098039216,0.7230607966457023,0.7888888888888889,0.7744584206848357,Seed_111,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6962025316455697,0.8088235294117647,0.8823529411764706,0.7851153039832286,0.6111111111111112,0.8737246680642907,Seed_111,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4244604316546762,0.2906403940886699,0.6078431372549019,0.6771171171171171,0.7866666666666666,0.8022222222222222,Seed_112,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6956521739130435,0.6511627906976745,0.8799019607843137,0.8282882882882883,0.7466666666666667,0.8966966966966966,Seed_112,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.391304347826087,0.2608695652173913,0.5882352941176471,0.6656406310119276,0.782608695652174,0.7719208242486426,Seed_112,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.603174603174603,0.6666666666666666,0.8774509803921569,0.7473387200205207,0.5507246376811594,0.8785857808558847,Seed_112,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4437299035369774,0.3122171945701357,0.5759803921568627,0.6443396226415095,0.7666666666666667,0.7326694619147449,Seed_112,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6035502958579881,0.6455696202531646,0.8357843137254902,0.7393081761006289,0.5666666666666667,0.8618798043326344,Seed_112,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5435897435897435,0.4416666666666666,0.7818627450980392,0.7527327327327327,0.7066666666666667,0.8281681681681682,Seed_113,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7096774193548387,0.8979591836734694,0.9117647058823528,0.7858258258258258,0.5866666666666667,0.9355755755755756,Seed_113,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4867724867724867,0.3833333333333333,0.7622549019607843,0.724188790560472,0.6666666666666666,0.7947928690521995,Seed_113,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6379310344827587,0.7872340425531915,0.8970588235294118,0.7533666794921123,0.5362318840579711,0.8917104869394211,Seed_113,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5357142857142857,0.4477611940298507,0.7450980392156863,0.7169811320754718,0.6666666666666666,0.7727638015373866,Seed_113,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6092715231788078,0.7540983606557377,0.8553921568627451,0.7319706498951781,0.5111111111111111,0.880503144654088,Seed_113,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5957446808510639,0.495575221238938,0.8137254901960784,0.7877477477477477,0.7466666666666667,0.8364364364364364,Seed_114,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6538461538461539,0.6296296296296297,0.8676470588235294,0.794954954954955,0.68,0.9066266266266266,Seed_114,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4540540540540541,0.3620689655172414,0.7524509803921569,0.6952032833140952,0.6086956521739131,0.7771365054935659,Seed_114,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.5333333333333332,0.5454545454545454,0.8455882352941176,0.7166217776067718,0.5217391304347826,0.849600273609508,Seed_114,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5248868778280544,0.4427480916030534,0.7426470588235294,0.7074423480083858,0.6444444444444445,0.7761705101327744,Seed_114,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.7239263803680981,0.8082191780821918,0.8897058823529411,0.8057651991614256,0.6555555555555556,0.896890286512928,Seed_114,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5315315315315315,0.4013605442176871,0.7450980392156863,0.7612012012012012,0.7866666666666666,0.8316716716716717,Seed_115,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6853146853146852,0.7205882352941176,0.8897058823529411,0.798138138138138,0.6533333333333333,0.9295295295295296,Seed_115,cv_0,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.4532019704433497,0.3432835820895522,0.7279411764705882,0.7035398230088495,0.6666666666666666,0.7630071394980976,Seed_115,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
DTL,0.5,0.6194690265486726,0.7954545454545454,0.8946078431372549,0.7403488521226113,0.5072463768115942,0.8941900731050404,Seed_115,cv_1,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
PARP,0.5,0.5084745762711864,0.410958904109589,0.7156862745098039,0.6981132075471698,0.6666666666666666,0.755398322851153,Seed_115,cv_2,DefaultWeights_DefaultWeights_Epochs_100_Batch_32,DTL,100,32,DefaultWeights,DefaultWeights
